sample_id,smiles,logBB,bbb_class,has_logbb,outer_fold,outer_stratum,ATSC0c,TopoPSA(NO),nO,ATSC1c,nHBAcc,DPSA4,TopoPSA,SMR_VSA1,PEOE_VSA1,SlogP_VSA2,PNSA3,DPSA3,TPSA
586,COc1cc2oc(C)nc2cc1CN[C@@H]1CCCN[C@H]1c1ccccc1,0.49,0,True,1,labeled_class_0_logbb_bin_3,0.8914397642386248,59.32000000000001,2.0,-0.3808269178086441,5.0,26.447237203498084,59.32000000000001,9.154013890853395,19.787591098866056,24.68037329728528,-28.60124503422861,54.47176961654465,67.5026828128383
587,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.5,0,True,4,labeled_class_0_logbb_bin_3,0.4082009899143961,32.67,1.0,-0.1886873063872973,2.0,19.70565045499724,32.67,4.794537184071822,4.899909730850477,25.21129312071197,-25.393598903536606,41.41550712131155,57.51700666960837
588,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0.5,0,True,0,labeled_class_0_logbb_bin_3,0.7698636550636762,69.64000000000001,2.0,-0.4557097648350213,6.0,25.02564044778616,69.64000000000001,9.589074368143644,4.899909730850477,70.85067439777382,-26.980466105401412,50.608047132356155,104.68293481796822
589,CN1CCN2c3ncccc3Cc3ccccc3[C@@H]2C1,0.5,0,True,2,labeled_class_0_logbb_bin_3,0.3695603429861927,19.370000000000005,0.0,-0.1195762874417505,3.0,15.56850799656023,19.370000000000005,0.0,9.799819461700954,36.56582945221261,-8.788568904363991,26.73082651484549,14.311632265572616
590,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0.5,0,True,0,labeled_class_0_logbb_bin_3,0.6496198696558616,28.6,1.0,-0.1964175195624167,4.0,20.95545569175872,28.6,4.736862953800049,14.536682415501003,44.17854257025475,-16.48116198608521,39.144594031386106,31.12469057242726
591,O=C1CN=C(c2ccccc2)c2c(Cl)cccc2N1,0.5,0,True,0,labeled_class_0_logbb_bin_3,0.4404293548691232,41.46,1.0,-0.2366237234466184,2.0,20.772781772574863,41.46,4.794537184071822,5.316788604006331,18.16362113803478,-27.84094232676813,45.26352856970715,70.48620075025394
592,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,0.5,0,True,0,labeled_class_0_logbb_bin_3,0.4357663166835151,41.46,1.0,-0.2423802479899061,2.0,20.81386002584284,41.46,4.794537184071822,5.316788604006331,18.16362113803478,-29.26264204743173,46.32913321097337,71.54657307909288
593,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,0.51,0,True,4,labeled_class_0_logbb_bin_3,0.5151369384085585,23.47,1.0,-0.2296927368112953,2.0,14.920317400226375,23.47,5.106527394840706,5.106527394840706,29.137790766664295,-23.458412829064955,42.23071576893387,57.20324932161939
594,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,0.51,0,True,0,labeled_class_0_logbb_bin_3,0.4168580307189998,32.67,1.0,-0.2127518283044316,3.0,20.178600696749804,60.91,4.794537184071822,4.899909730850477,25.21129312071197,-27.290160441524737,42.26010504004793,59.04027473101918
595,CCCCCCCCC,0.52,0,True,3,labeled_class_0_logbb_bin_3,0.0421932378170945,0.0,0.0,-0.0044366603978488,0.0,6.677425882725451,0.0,0.0,0.0,0.0,-3.287028662381048,11.521044622086713,0.0
596,Cc1cccc2c1Oc1ccccc1[C@@]1(O)CCNC[C@H]21,0.52,0,True,0,labeled_class_0_logbb_bin_3,0.6261470240405066,41.49,2.0,-0.2865632054537041,3.0,18.36384520757019,41.49,9.843390348640757,15.160178952647088,18.196040206665856,-20.17196570838056,38.88004280413149,49.347588484247666
597,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,0.52,0,True,3,labeled_class_0_logbb_bin_3,1.0521318416168397,39.72,3.0,-0.4401028326457307,4.0,27.764200421749862,39.72,18.60100390907497,19.527377465406477,26.489337082437896,-40.045427898182034,67.08141373190958,123.37048362445336
598,CNCCCN1c2ccccc2CCc2cc(O)ccc21,0.53,0,True,2,labeled_class_0_logbb_bin_3,0.6596496541750805,35.5,1.0,-0.2969129565968209,3.0,19.38382701486288,35.5,5.106527394840706,15.323225729697512,25.243712189343047,-26.454643258825296,49.560476791596344,65.95840221633857
599,CCCOC(=O)c1ccc(N)cc1,0.55,0,True,3,labeled_class_0_logbb_bin_3,0.6499686645086508,52.32,2.0,-0.4066759458967708,3.0,20.43781227085121,52.32,9.53140013787187,10.470530430962237,12.576187252464766,-21.248815105301546,40.28421431149995,64.94040353188579
600,CN(C)c1ccccc1Sc1ccc(CCF)cc1N,0.55,0,True,1,labeled_class_0_logbb_bin_3,0.5054044130354819,29.26,0.0,-0.1917163652244996,3.0,19.228805738004446,54.56,4.39041504767482,10.633577208012662,20.769934937629287,-21.11950499819895,42.2274872287021,51.60392850897605
601,CC(=O)OCCC(C)C,0.55,0,True,1,labeled_class_0_logbb_bin_3,0.411338544234183,26.3,2.0,-0.2393037342451415,2.0,13.113740461628092,26.3,9.53140013787187,4.736862953800049,12.576187252464766,-14.114203086473834,24.752544110073583,51.52814016732891
602,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,0.55,0,True,0,labeled_class_0_logbb_bin_3,0.9239699704642282,41.93,3.0,-0.3226220898900395,4.0,21.9804673168516,41.93,14.580253302440804,19.48016303329128,48.95843666020304,-27.79846594876161,50.54665875885486,78.04744076700163
603,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,0.55,0,True,2,labeled_class_0_logbb_bin_3,0.910681951504492,41.93,3.0,-0.3155982029623675,4.0,20.29323182362977,41.93,14.580253302440804,19.48016303329128,48.95843666020304,-25.772779446804957,45.31287723118383,63.62141101851756
604,CC(C)Br,0.56,0,True,0,labeled_class_0_logbb_bin_3,0.0189672140659026,0.0,0.0,-0.0090392956412869,0.0,4.156780502707139,0.0,0.0,0.0,4.827174070296812,-8.032286040904054,11.573581254831758,0.0
605,CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cc2)CC1,0.56,0,True,0,labeled_class_0_logbb_bin_3,0.7737397721577565,61.60000000000001,1.0,-0.3876281231700657,4.0,28.16931925510044,61.60000000000001,4.794537184071822,15.950365812018994,48.933696797379945,-25.7084362202951,56.264515995277165,60.73619149950037
606,COc1cccc(CN)c1O,0.56,0,True,1,labeled_class_0_logbb_bin_3,0.8129201903716782,55.48,2.0,-0.3927455863352214,3.0,22.28096874388249,55.48,9.843390348640757,15.57705782580294,12.21632493611824,-28.19223201418696,49.450190240936095,70.01071971884905
607,N#Cc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3ccnc4ccccc34)CC1)C2,0.56,0,True,4,labeled_class_0_logbb_bin_3,0.5958257758026353,69.02000000000001,1.0,-0.273971493017282,4.0,24.812832015808706,69.02000000000001,4.794537184071822,5.316788604006331,34.9224216221223,-30.30324521136616,56.62597388323599,48.37855095591274
608,c1ccc2c(c1)CCNC2,0.56,0,True,2,labeled_class_0_logbb_bin_3,0.1564600047681552,12.03,0.0,-0.0420421931758928,1.0,9.494955741407024,12.03,0.0,5.316788604006331,6.544756405912575,-8.024002252523431,20.39675668223837,12.685796612084546
609,C#CCN(C)[C@H](C)Cc1ccccc1,0.57,0,True,4,labeled_class_0_logbb_bin_3,0.1871851877847057,3.24,0.0,-0.0237395503901429,1.0,12.472585922227983,3.24,0.0,0.0,24.5341789485882,-12.05881092520406,26.1035431229712,0.0
610,COC1=C2O[C@H]3C(=O)C=C[C@H]4[C@H]5C[C@H](C=C1)[C@@H]2[C@@]34CCN5C,0.57,0,True,3,labeled_class_0_logbb_bin_3,0.8400559870716771,38.77,3.0,-0.2446591466906187,4.0,20.01818233812236,38.77,14.26826309167192,14.373635638450576,43.53118782397898,-27.638545687673695,45.9036965348062,68.92077635023986
611,COc1ccc2[nH]nc(NC3CCN(Cc4ccc5c(c4)OCO5)CC3)c2c1,0.57,0,True,3,labeled_class_0_logbb_bin_3,1.2969114029265407,71.64,3.0,-0.5513528895270814,6.0,32.589744241681444,71.64,14.210588861400147,19.527377465406477,48.13136683580302,-43.07138754355374,78.20130522072881,94.3132859934785
612,Cc1ccn(CCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)c(=O)c1,0.57,0,True,1,labeled_class_0_logbb_bin_3,0.9537097066105308,54.260000000000005,1.0,-0.5063113841867297,5.0,29.98977691197919,54.260000000000005,13.17124514302446,9.467009378641832,52.15874845009912,-34.740851766063635,55.94269015733888,49.35751080395576
613,Cc1nnc2n1[C@@H]1CC[C@@H](Cl)C[C@H]1C(c1ccccc1Cl)=NC2,0.57,0,True,3,labeled_class_0_logbb_bin_3,0.3448569023622939,43.07,0.0,-0.1524090601920033,3.0,17.601991539164334,43.07,0.0,4.567099647791355,25.853236135369855,-26.655585476134952,39.848618166257744,13.156433248620566
614,O[C@H](CNC[C@@H](O)[C@@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1,0.57,0,True,3,labeled_class_0_logbb_bin_3,1.243332287895386,70.95,4.0,-0.5496747440075713,5.0,32.35144426893563,70.95,28.46761079263115,25.00356930128784,47.71843315249977,-49.46634885075533,74.9050405549243,185.0272448589608
615,Brc1cc(Br)c(NC2=NCCN2)c(Br)c1,0.58,0,True,2,labeled_class_0_logbb_bin_4,0.4300470463336038,36.42,0.0,-0.3402755807919255,3.0,21.527875002438066,36.42,0.0,10.633577208012662,19.049067380568985,-20.269278798958275,31.80683256743238,33.41520119405744
616,C[C@H](CF)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12,0.58,0,True,2,labeled_class_0_logbb_bin_4,0.8999285610149185,57.279999999999994,2.0,-0.3673039676821522,3.0,27.68799612238046,57.279999999999994,14.233805396315574,20.144157473594294,42.062542475384575,-35.555655691347,60.227584367306605,105.52039271145836
617,CN(c1nc2ccccc2s1)C1CCN(C[C@H](O)COc2ccc(F)c(F)c2)CC1,0.59,0,True,4,labeled_class_0_logbb_bin_4,1.0055847285071848,48.83000000000001,2.0,-0.4131323793282613,6.0,31.30720123812988,77.07000000000001,18.624220443990396,19.64320981034171,60.42504602846248,-36.883575336738694,63.469965591940266,131.22320124673578
618,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,0.6,0,True,4,labeled_class_0_logbb_bin_4,0.4206166663023514,23.550000000000004,1.0,-0.1646548031671062,2.0,17.535514762559846,23.550000000000004,4.794537184071822,9.799819461700954,36.48319950708767,-16.573547460236004,36.23034500220351,37.74202063982729
619,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@H]1O,0.6,0,True,4,labeled_class_0_logbb_bin_4,0.6495876870673215,61.690000000000005,2.0,-0.3986726703129878,3.0,25.813785487942347,61.690000000000005,9.901064578912528,10.423315998847038,22.953293297697783,-39.09681354991079,58.32052043279891,113.76093085144862
620,CNCCCN1c2ccccc2Sc2ccccc21,0.6,0,True,4,labeled_class_0_logbb_bin_4,0.3184264383401222,15.27,0.0,-0.0979418178429221,3.0,15.694406379997613,40.57,0.0,10.216698334856808,20.13718479450234,-13.218948615733767,30.269564634152665,12.51465601698054
621,COC(=O)[C@@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,0.6,0,True,2,labeled_class_0_logbb_bin_4,0.9662407124706118,55.84000000000001,4.0,-0.4765514692289737,5.0,25.036427005899117,55.84000000000001,19.06280027574374,9.473725907600098,49.18363787675312,-22.069206104086017,41.57245374719055,67.99082559341386
622,C[C@@H]1N/C(=N/CC(F)F)Nc2cccc(Cl)c21,0.6,0,True,0,labeled_class_0_logbb_bin_4,0.6057752681559331,36.42,0.0,-0.4066923216352396,1.0,23.67433428537565,36.42,8.78083009534964,10.633577208012662,18.9297557195156,-28.75200975495616,44.1889974405859,97.47897574433382
623,CC[C@@]12CCN(CC3(O)CC3)[C@@H](Cc3ccc(O)cc31)C2(C)C,0.6,0,True,2,labeled_class_0_logbb_bin_4,0.706149107272973,43.7,2.0,-0.3514005631045126,3.0,16.84563996121937,43.7,10.213054789681411,10.213054789681411,39.845368972488686,-32.84891604614046,51.09445566651328,86.00758365056531
624,CCCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,0.6,0,True,4,labeled_class_0_logbb_bin_4,0.399207907395863,23.550000000000004,1.0,-0.1561475384557164,2.0,16.883448147058505,23.550000000000004,4.794537184071822,9.799819461700954,36.98611508385228,-16.942019244166353,35.367158810163765,46.297230336185144
625,CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1,0.6,0,True,0,labeled_class_0_logbb_bin_4,0.6463006469166632,58.36000000000001,1.0,-0.3746009367104872,3.0,23.358470854015664,58.36000000000001,4.794537184071822,15.950365812018994,24.902433425556364,-22.73980379380861,45.36056906729487,60.544103511878134
626,Cc1nc(N2CCc3ccccc3CC2)c(C#N)c(=O)n1CC(F)(F)F,0.6,0,True,4,labeled_class_0_logbb_bin_4,0.8364774462233147,61.92,1.0,-0.4178358454877557,4.0,28.346664771345345,61.92,13.17124514302446,4.899909730850477,28.81688949800719,-38.97081081847026,56.03256383532498,35.21475168038569
627,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,0.6,0,True,3,labeled_class_0_logbb_bin_4,0.6427689761254041,36.86,1.0,-0.289270964660787,4.0,22.71504320257355,36.86,4.736862953800049,14.953561288656855,36.914555140258045,-20.741537103292288,40.117437046303465,29.78099648790186
628,S=C=S,0.6,0,True,2,labeled_class_0_logbb_bin_4,0.0013189523241292,0.0,0.0,-0.0008793015494194,2.0,2.020581439650538,64.18,0.0,0.0,4.31414416810647,-2.5811478601558746,3.4805964587957403,0.0
629,CC(C)(C)C1CCCCC1,0.61,0,True,2,labeled_class_0_logbb_bin_4,0.039938347520414,0.0,0.0,-0.0054676024553757,0.0,5.84695934130043,0.0,0.0,0.0,0.0,-3.067796496085923,10.43232051263272,0.0
630,CC1=N[C@@H](O)C(=O)Nc2ccc(Cl)cc21,0.61,0,True,0,labeled_class_0_logbb_bin_4,0.6142789934048128,61.690000000000005,2.0,-0.391992156929753,3.0,23.13860640618189,61.690000000000005,9.901064578912528,10.423315998847038,22.953293297697783,-36.86487486770711,51.776042034092264,119.56873198070576
631,COc1ccc([C@@H]2CNC(=O)C2)cc1OC1CCCC1,0.61,0,True,3,labeled_class_0_logbb_bin_4,0.8839773404733381,47.56,3.0,-0.4000530898455078,3.0,23.56750971417635,47.56,14.26826309167192,14.790514511606428,25.66570006428992,-23.666948702770693,46.39213462734611,71.58432971305497
632,COc1cc2sc(C3CC3)nc2cc1CN[C@H]1CCCN[C@@H]1c1ccccc1,0.62,0,True,1,labeled_class_0_logbb_bin_4,0.6724601365578132,46.18,1.0,-0.2497748031930762,5.0,24.51655352705143,74.42,4.736862953800049,15.37044016181271,24.68037329728528,-20.218551068427985,45.03080163003021,29.507938988964288
633,COc1ccc([C@@H](CN(C)C)C2(O)CCCCC2)cc1,0.62,0,True,3,labeled_class_0_logbb_bin_4,0.634431385397673,32.7,2.0,-0.2007894583199977,3.0,17.960081921750298,32.7,9.843390348640757,14.743300079491233,43.357385849219355,-17.127124188678554,37.56785471382142,45.40986487564474
634,COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@@H]1c1ccccc1,0.63,0,True,1,labeled_class_0_logbb_bin_4,1.138561760317777,42.52,2.0,-0.7061522783979014,4.0,27.611854542001137,42.52,22.644971050624555,20.10730311561276,26.058753635368458,-29.128667353439315,51.828245727742534,36.675424368547326
635,Cc1ccc(O)c(Cn2c(NC3CCN(CCN)CC3)nc3c(C)cccc32)n1,0.63,0,True,1,labeled_class_0_logbb_bin_4,1.0813966823271906,92.23,1.0,-0.6293337281533219,6.0,29.37236217558675,92.23,5.106527394840706,25.623992854651053,56.7623602681752,-21.263701141459745,51.06259624505229,67.17721307646335
636,O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@@H]1CCCCN1,0.63,0,True,4,labeled_class_0_logbb_bin_4,0.9820369187286264,45.150000000000006,1.0,-0.5464520595321137,3.0,29.590008940001347,45.150000000000006,31.449017680889625,10.423315998847038,22.67710315084845,-50.433548288800885,63.858094142623834,43.642232282378096
637,CC[C@@H](C)Nc1ccc(I)c(N[C@H](C)CC)c1,0.64,0,True,1,labeled_class_0_logbb_bin_4,0.3980658874613217,24.06,0.0,-0.1979577947914569,2.0,15.385246480179966,24.06,0.0,10.633577208012662,12.08368165829592,-8.815426917771171,21.095814677669708,2.3317906082921005
638,CN(C)CCO[C@@](C)(c1ccccc1)c1ccccn1,0.64,0,True,1,labeled_class_0_logbb_bin_4,0.4073607341080444,25.36,1.0,-0.0932654613000753,3.0,17.609208425058902,25.36,4.736862953800049,9.636772684650529,37.130870587577554,-8.863787761276189,27.37249066725811,7.742128398634595
639,CC(C)NC[C@H](O)COc1cccc2ccccc12,0.64,0,True,4,labeled_class_0_logbb_bin_4,0.6661273383863184,41.49,2.0,-0.2608954969980301,3.0,21.563424720147577,41.49,9.843390348640757,15.160178952647088,30.403972982162465,-20.99395767959448,40.28485718439608,48.06666061858135
640,Clc1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1,0.64,0,True,2,labeled_class_0_logbb_bin_4,0.4135832599496766,23.78,0.0,-0.0477352164441796,3.0,19.52583733010318,23.78,0.0,4.899909730850477,40.69301505641744,-16.443246013432073,36.61732876259505,5.433713894552234
641,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1,0.65,0,True,4,labeled_class_0_logbb_bin_4,0.5874397623368655,77.82,0.0,-0.5149040310448028,4.0,24.466182158455393,77.82,0.0,11.46733495432437,9.967957041894415,-30.92796518997033,53.52652340602634,54.67246340082451
642,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,0.66,0,True,1,labeled_class_0_logbb_bin_4,0.1925741520339944,3.24,0.0,-0.0211843425820243,1.0,12.842373009513883,3.24,0.0,0.0,23.528347795058973,-9.425176040587612,25.950318888858273,1.2835544632800553
643,c1ccc(NCCCOc2cccc(CN3CCCCC3)c2)nc1,0.69,0,True,3,labeled_class_0_logbb_bin_4,0.6823089824980709,37.39,1.0,-0.2593260822877908,4.0,22.517308987965396,37.39,4.736862953800049,10.05365155780638,36.12503943404833,-15.006204812602014,40.1783712725052,33.32682042476768
644,CC(C)c1cccc(C(C)C)c1O,0.7,0,True,0,labeled_class_0_logbb_bin_4,0.4033281347631892,20.23,1.0,-0.2285094394778576,1.0,12.29276282603059,20.23,5.106527394840706,5.106527394840706,5.106527394840706,-17.283486099504646,28.83144345195691,32.66118110075858
645,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,0.7,0,True,2,labeled_class_0_logbb_bin_4,0.6298711805236322,32.7,2.0,-0.2087430260651489,3.0,17.016972017345047,32.7,9.843390348640757,14.743300079491233,37.75633503823567,-17.530141140681945,35.181863554931745,35.41501616682199
646,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0.7,0,True,1,labeled_class_0_logbb_bin_4,0.3271136331216882,43.07,0.0,-0.1618964420089535,3.0,19.641403709241132,43.07,0.0,0.0,20.47614826716413,-25.44815118729126,38.97047324497134,11.680345615848504
647,c1ccc2c(c1)CCCN2,0.7,0,True,0,labeled_class_0_logbb_bin_4,0.2140229671032996,12.03,0.0,-0.0877214232848082,1.0,10.12481050472712,12.03,0.0,5.316788604006331,6.544756405912575,-6.302521257985778,19.052118699876523,6.546127762728281
648,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCCO,0.7,0,True,1,labeled_class_0_logbb_bin_4,1.2371148140013708,120.16,3.0,-0.6488904342475482,7.0,33.21816689716276,120.16,14.637927532712576,20.476967556653413,47.78785648370222,-35.56342090389774,65.0298827571224,104.38019049755933
649,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.7,0,True,1,labeled_class_0_logbb_bin_4,0.6057907051375158,29.950000000000003,1.0,-0.1804073907308284,5.0,23.128865831117665,55.25,5.106527394840706,14.90634685654166,67.3265236624426,-30.326654467902607,55.04856349745446,68.7413513408934
650,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0.7,0,True,4,labeled_class_0_logbb_bin_4,0.7576600265586629,48.3,2.0,-0.2662551016814892,6.0,26.7898313011546,73.6,9.843390348640757,14.743300079491233,73.28639456540056,-26.7745335353256,54.09176251496164,60.26240614150113
651,COc1ccc(-c2nc(-c3cccc(CN(C)C)c3)n(CCO)n2)cc1,0.71,0,True,4,labeled_class_0_logbb_bin_4,0.8427867215179786,63.41,2.0,-0.2986045463369819,5.0,28.21894426044425,63.41,9.843390348640757,14.743300079491233,52.58292386122944,-30.11782733894,60.13701770705618,83.92135103518795
652,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,0.72,0,True,3,labeled_class_0_logbb_bin_4,0.7176628508957511,21.26,1.0,-0.3486233162399563,2.0,24.227233155568996,21.26,17.908108096824506,10.05365155780638,13.592428388589765,-29.55322654747129,46.474073822532475,13.69871663423504
653,C=CCCCCCC,0.74,0,True,2,labeled_class_0_logbb_bin_4,0.054038637759947,0.0,0.0,-0.0076568135436534,0.0,7.407622673974295,0.0,0.0,0.0,0.0,-6.073395209496751,15.062431020686404,0.0
654,CCCCCCNC(=O)C(c1ccccc1)c1ccccc1,0.74,0,True,3,labeled_class_0_logbb_bin_4,0.3959530017099803,29.1,1.0,-0.1938989763264097,1.0,20.097634506589728,29.1,4.794537184071822,5.316788604006331,12.45193613526408,-17.790255099541984,37.98816738059818,31.734172821558825
655,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0.74,0,True,0,labeled_class_0_logbb_bin_4,0.3394327012289749,30.18,0.0,-0.1506020636130638,2.0,19.28860261224508,30.18,0.0,0.0,15.262763171509263,-24.05883781464597,39.35794989926969,36.73105022419758
656,NCc1cccc(NC(=O)c2ccc3ccccc3c2)c1,0.74,0,True,1,labeled_class_0_logbb_bin_4,0.4885080154657385,55.120000000000005,1.0,-0.3071629666576767,2.0,21.80078465498422,55.120000000000005,4.794537184071822,11.050456081168516,5.907179729351506,-24.181940955692475,46.54000908884869,60.817612584032034
657,CN(C)Cc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,0.77,0,True,3,labeled_class_0_logbb_bin_4,0.677485269666273,58.36,1.0,-0.384399984378737,4.0,26.028189781059822,86.6,4.794537184071822,15.950365812018994,24.902433425556364,-29.058369570248956,53.45990589963143,60.25834198255421
658,Cc1ccc(/C(=C/CN2CCCC2)c2ccccn2)cc1,0.77,0,True,1,labeled_class_0_logbb_bin_4,0.2479951166987925,16.130000000000003,0.0,-0.0422576026351689,2.0,15.09006958847949,16.130000000000003,0.0,0.0,29.518157469535417,-10.40138890111571,28.80255457776307,13.840995629036597
659,Fc1ccc(Cn2c([C@H]3CNCCO3)nc3ccccc32)cc1,0.77,0,True,1,labeled_class_0_logbb_bin_4,0.5933350375663456,39.08,1.0,-0.2504448398269475,3.0,23.37089170422096,39.08,9.127278001474869,14.620751205597736,29.24747294507663,-22.591462526524275,44.63073552789301,76.58715500112771
660,Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,0.78,0,True,1,labeled_class_0_logbb_bin_4,0.5361083454221589,30.869999999999997,0.0,-0.2444119767391872,5.0,20.79413261396211,59.11,0.0,15.116608065707286,43.02651706802844,-15.420635099204432,33.6831513362316,21.756248152596935
661,CN(c1nc2ccccc2s1)C1CCN(C[C@H](O)COc2ccc(F)cc2)CC1,0.78,0,True,1,labeled_class_0_logbb_bin_4,0.933009859764817,48.83000000000001,2.0,-0.4111284918043412,6.0,29.123236567478145,77.07000000000001,14.233805396315574,19.64320981034171,60.42504602846248,-30.200806468003098,56.96231929199021,100.55454136321558
662,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,0.78,0,True,2,labeled_class_0_logbb_bin_4,0.9110575795346738,44.81,2.0,-0.3630559474827771,4.0,29.46558275986633,44.81,9.53140013787187,14.953561288656855,57.18542543695496,-22.561264655418935,54.01779268115053,54.56674782474712
663,COCCCC/C(=N/OCCN)c1ccc(C(F)(F)F)cc1,0.79,0,True,0,labeled_class_0_logbb_bin_4,0.7990265040746892,56.84,2.0,-0.3070339757551221,4.0,26.984932880512694,56.84,22.745696680561142,15.308119014698867,32.58000287898665,-39.98105305389814,61.40218796844015,51.15348361113845
664,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0.8,0,True,2,labeled_class_0_logbb_bin_4,0.5362820588927426,30.870000000000005,0.0,-0.2482736001890765,5.0,20.66065490824046,59.11,0.0,15.116608065707286,48.86213685378571,-14.356583755152377,33.70798616557558,17.499125849384754
665,CCCCCCC,0.8,0,True,3,labeled_class_0_logbb_bin_4,0.0336686580118872,0.0,0.0,-0.004436654076575,0.0,5.643260327628154,0.0,0.0,0.0,0.0,-2.9904705372225324,9.815015426730806,0.0
666,CCCCC,0.8,0,True,0,labeled_class_0_logbb_bin_4,0.0251443398384991,0.0,0.0,-0.0044349054824736,0.0,4.5899388836070525,0.0,0.0,0.0,0.0,-2.6393856111004643,8.067748397049545,0.0
667,CCCCCC,0.8,0,True,0,labeled_class_0_logbb_bin_4,0.0294063801464144,0.0,0.0,-0.0044365287879075,0.0,5.102131864914005,0.0,0.0,0.0,0.0,-2.843375438217252,8.93374198596715,0.0
